date,platform,locale,campaign_type,media_source,ad_show_id_final,ad_show_title_final,ad_show_language_final,genre,sub_team,total_cost_dollars,refresh_date
2/26/2026,android,USA,Scaling,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,4258.46145582106,3/5/2026
3/1/2026,android,USA,Scaling,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,3803.98566330581,3/5/2026
2/24/2026,android,USA,Testing,Facebook,234ed47144507d63e9a903acfe37512c24bc9290,Twists of Love & Revenge,english,Drama/Romance,Script Cracking,559.641015218193,3/5/2026
2/22/2026,android,USA,Testing,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Commissioning,5.52120753810723,3/5/2026
2/2/2026,ios,USA,Scaling,Affiliates,Others,Others,,,Growth,1195.14528232357,3/5/2026
2/23/2026,android,USA,Testing,Facebook,234ed47144507d63e9a903acfe37512c24bc9290,Twists of Love & Revenge,english,Drama/Romance,Growth,411.871180687616,3/5/2026
2/8/2026,android,USA,Scaling,Facebook,2a2e01dfab3207bac1d5cacfd8463ef07f52d13f,Shadow Slave,english,Fantasy,Growth,1354.12822941617,3/5/2026
2/1/2026,android,USA,Scaling,Affiliates,Others,Others,,,Affiliates,134.89850994113,3/5/2026
2/12/2026,ios,USA,Scaling,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,5327.82927139953,3/5/2026
2/15/2026,ios,USA,Scaling,Google,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,4890.87476672047,3/5/2026
2/12/2026,android,USA,Testing,Tik Tok,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,224.424235376832,3/5/2026
2/11/2026,android,USA,Testing,Facebook,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,657.950715358902,3/5/2026
2/28/2026,android,USA,Scaling,Affiliates,Others,Others,,,NA,153.488819334163,3/5/2026
2/17/2026,ios,USA,Scaling,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,8021.18929295926,3/5/2026
3/3/2026,ios,USA,Scaling,Affiliates,Others,Others,,,Affiliates,397.733580793941,3/5/2026
3/1/2026,ios,USA,Scaling,Google,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,4575.62956459009,3/5/2026
2/24/2026,android,USA,Scaling,Affiliates,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,NA,32.8231830644714,3/5/2026
2/11/2026,android,USA,Scaling,Facebook,2a2e01dfab3207bac1d5cacfd8463ef07f52d13f,Shadow Slave,english,Fantasy,Growth,646.34601737696,3/5/2026
2/14/2026,ios,USA,Scaling,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,6023.89831876986,3/5/2026
2/18/2026,ios,USA,Scaling,Google,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,4448.13016612159,3/5/2026
2/28/2026,ios,USA,Scaling,Affiliates,Others,Others,,,Growth,1523.92736577013,3/5/2026
2/24/2026,android,USA,Testing,Tik Tok,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,124.084500593225,3/5/2026
2/7/2026,ios,USA,Scaling,Google,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,3258.21395961862,3/5/2026
2/1/2026,ios,USA,Scaling,Affiliates,Others,Others,,,Growth,1156.27680912669,3/5/2026
2/26/2026,ios,USA,Scaling,Tik Tok,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,500.054090224093,3/5/2026
3/2/2026,android,USA,Testing,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,998.406762987351,3/5/2026
2/27/2026,android,USA,Testing,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Script Cracking,563.815718967946,3/5/2026
2/25/2026,android,USA,Testing,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Script Cracking,1226.86418981328,3/5/2026
2/7/2026,ios,USA,Scaling,Affiliates,Others,Others,,,Growth,1335.56181402364,3/5/2026
2/28/2026,ios,USA,Scaling,Tik Tok,8c1419efe6cf2e79cd6fde405e858445721a0b96,My Vampire System,english,Fantasy,Growth,33.2487217748846,3/5/2026
2/12/2026,ios,USA,Scaling,Google,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,4877.91556393998,3/5/2026
2/24/2026,android,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Channel,152.45726604455,3/5/2026
2/27/2026,ios,USA,Scaling,Google,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,2009.34147479914,3/5/2026
2/24/2026,ios,USA,Scaling,Affiliates,Others,Others,,,Growth,1390.95850764765,3/5/2026
2/25/2026,android,USA,Scaling,Tik Tok,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,1000.6494241234,3/5/2026
2/26/2026,android,USA,Testing,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Script Cracking,1185.32779781181,3/5/2026
2/22/2026,android,USA,Scaling,Affiliates,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,NA,117.111456343139,3/5/2026
2/14/2026,ios,USA,Scaling,Affiliates,Others,Others,,,Growth,1176.43854428182,3/5/2026
2/22/2026,android,USA,Testing,Facebook,234ed47144507d63e9a903acfe37512c24bc9290,Twists of Love & Revenge,english,Drama/Romance,Growth,1304.63123184571,3/5/2026
2/20/2026,ios,USA,Scaling,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,10073.6865310698,3/5/2026
2/26/2026,ios,USA,Scaling,Affiliates,Others,Others,,,Affiliates,607.306995583931,3/5/2026
2/27/2026,ios,USA,Scaling,Affiliates,Others,Others,,,Growth,1323.27063767264,3/5/2026
2/4/2026,ios,USA,Scaling,Facebook,2a2e01dfab3207bac1d5cacfd8463ef07f52d13f,Shadow Slave,english,Fantasy,Growth,1431.11956144059,3/5/2026
2/26/2026,android,USA,Testing,Facebook,Others,Others,,,Commissioning,576.748722076437,3/5/2026
3/4/2026,android,USA,Scaling,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,3646.86123795677,3/5/2026
2/21/2026,android,USA,Testing,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Commissioning,45.8361857300475,3/5/2026
3/1/2026,android,USA,Scaling,Tik Tok,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,944.038403630479,3/5/2026
2/3/2026,ios,USA,Scaling,Tik Tok,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,500.399929969055,3/5/2026
2/4/2026,ios,USA,Scaling,Affiliates,Others,Others,,,Growth,1415.74683437497,3/5/2026
3/3/2026,ios,USA,Scaling,Affiliates,Others,Others,,,Growth,1185.11158329025,3/5/2026
2/25/2026,ios,USA,Scaling,Google,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,4640.42114391396,3/5/2026
2/24/2026,android,USA,Testing,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Script Cracking,1037.44450313495,3/5/2026
2/10/2026,android,USA,Scaling,Affiliates,Others,Others,,,NA,7.55113864002344,3/5/2026
3/3/2026,android,USA,Scaling,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,4583.96759751166,3/5/2026
3/2/2026,android,USA,Testing,Tik Tok,234ed47144507d63e9a903acfe37512c24bc9290,Twists of Love & Revenge,english,Drama/Romance,Growth,99.0327851192968,3/5/2026
2/10/2026,ios,USA,Scaling,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,6825.38283110411,3/5/2026
2/23/2026,ios,USA,Scaling,Facebook,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,3029.85748001349,3/5/2026
2/23/2026,ios,USA,Scaling,Affiliates,Others,Others,,,Growth,1372.20390097212,3/5/2026
2/7/2026,android,USA,Testing,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Affiliates,240.129719582275,3/5/2026
2/7/2026,android,USA,Testing,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,322.602453299228,3/5/2026
2/7/2026,ios,USA,Scaling,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,2760.42194358021,3/5/2026
2/4/2026,ios,USA,Scaling,Affiliates,Others,Others,,,Affiliates,113.152403444956,3/5/2026
2/26/2026,android,USA,Scaling,Tik Tok,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,1000.77893414254,3/5/2026
3/2/2026,android,USA,Scaling,Affiliates,Others,Others,,,NA,80.4971043211905,3/5/2026
2/8/2026,android,USA,Testing,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,1401.16658409491,3/5/2026
3/2/2026,android,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Channel,276.242018328304,3/5/2026
2/7/2026,ios,USA,Scaling,Tik Tok,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,497.510483299981,3/5/2026
2/2/2026,android,USA,Testing,Facebook,234ed47144507d63e9a903acfe37512c24bc9290,Twists of Love & Revenge,english,Drama/Romance,Growth,225.222508873949,3/5/2026
2/23/2026,android,USA,Testing,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Script Cracking,50.853002650578,3/5/2026
2/10/2026,ios,USA,Scaling,Google,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,3180.5772668876,3/5/2026
2/25/2026,android,USA,Scaling,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,3691.13621931193,3/5/2026
2/13/2026,android,USA,Scaling,Affiliates,Others,Others,,,NA,3.88445064314045,3/5/2026
2/27/2026,android,USA,Scaling,Tik Tok,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,1000.46796639444,3/5/2026
2/4/2026,android,USA,Scaling,Affiliates,Others,Others,,,Affiliates,122.301371354123,3/5/2026
2/25/2026,ios,USA,Scaling,Tik Tok,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,350.445936172436,3/5/2026
3/4/2026,ios,USA,Scaling,Tik Tok,234ed47144507d63e9a903acfe37512c24bc9290,Twists of Love & Revenge,english,Drama/Romance,Growth,271.817539897415,3/5/2026
2/7/2026,android,USA,Testing,Facebook,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Commissioning,53.5887798544906,3/5/2026
2/14/2026,android,USA,Testing,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Script Cracking,109.551473814394,3/5/2026
2/11/2026,ios,USA,Scaling,Tik Tok,234ed47144507d63e9a903acfe37512c24bc9290,Twists of Love & Revenge,english,Drama/Romance,Growth,626.056713572252,3/5/2026
2/19/2026,android,USA,Testing,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,2485.46540315778,3/5/2026
2/19/2026,android,USA,Testing,Tik Tok,Others,Others,,,Growth,83.9008545123692,3/5/2026
2/26/2026,android,USA,Scaling,Tik Tok,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,2000.35657288274,3/5/2026
2/25/2026,android,USA,Scaling,Tik Tok,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,2003.05987832416,3/5/2026
3/1/2026,android,USA,Testing,Facebook,bb2e5a5d07f1a91073fc44ee882bb2040c03aef1,The Godfather's Son,english,Drama/Romance,Growth,144.327732245449,3/5/2026
2/23/2026,android,USA,Scaling,Affiliates,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Affiliates,7.39652588106398,3/5/2026
2/1/2026,android,USA,Testing,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,3009.14544640071,3/5/2026
2/27/2026,ios,USA,Scaling,Tik Tok,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,164.11369852412,3/5/2026
2/3/2026,ios,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Affiliates,122.999522175698,3/5/2026
2/24/2026,ios,USA,Scaling,Tik Tok,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,826.474106040114,3/5/2026
2/27/2026,android,USA,Testing,Facebook,234ed47144507d63e9a903acfe37512c24bc9290,Twists of Love & Revenge,english,Drama/Romance,Growth,343.271859758661,3/5/2026
2/11/2026,android,USA,Scaling,Tik Tok,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,2010.50355855909,3/5/2026
2/9/2026,android,USA,Testing,Facebook,234ed47144507d63e9a903acfe37512c24bc9290,Twists of Love & Revenge,english,Drama/Romance,Script Cracking,681.814604825566,3/5/2026
2/13/2026,ios,USA,Scaling,Tik Tok,234ed47144507d63e9a903acfe37512c24bc9290,Twists of Love & Revenge,english,Drama/Romance,Growth,65.8407593000097,3/5/2026
2/17/2026,android,USA,Scaling,Tik Tok,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,2002.03893470887,3/5/2026
2/28/2026,android,USA,Scaling,Tik Tok,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,1984.3237329283,3/5/2026
2/6/2026,android,USA,Testing,Facebook,234ed47144507d63e9a903acfe37512c24bc9290,Twists of Love & Revenge,english,Drama/Romance,Commissioning,92.9072826676323,3/5/2026
2/24/2026,android,USA,Scaling,Tik Tok,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,2002.98420394299,3/5/2026
3/2/2026,android,USA,Scaling,Google,Others,Others,english,,Growth,3366.16927036084,3/5/2026
3/3/2026,ios,USA,Scaling,Affiliates,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Affiliates,375.796089539165,3/5/2026
2/18/2026,android,USA,Scaling,Tik Tok,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,2005.08925557839,3/5/2026
2/25/2026,android,USA,Testing,Facebook,234ed47144507d63e9a903acfe37512c24bc9290,Twists of Love & Revenge,english,Drama/Romance,Growth,304.841233645377,3/5/2026
3/1/2026,android,USA,Testing,Facebook,Others,Others,,,Commissioning,349.690732095173,3/5/2026
2/12/2026,android,USA,Scaling,Tik Tok,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,1994.13800291975,3/5/2026
2/15/2026,android,USA,Testing,Tik Tok,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,51.4605537713944,3/5/2026
2/6/2026,android,USA,Scaling,Facebook,bb2e5a5d07f1a91073fc44ee882bb2040c03aef1,The Godfather's Son,english,Drama/Romance,Growth,2393.8515651958,3/5/2026
2/27/2026,android,USA,Scaling,Affiliates,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Affiliates,6.03980885511201,3/5/2026
2/2/2026,android,USA,Scaling,Facebook,bb2e5a5d07f1a91073fc44ee882bb2040c03aef1,The Godfather's Son,english,Drama/Romance,Growth,2394.63475563083,3/5/2026
3/3/2026,android,USA,Scaling,Tik Tok,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,1660.01629258375,3/5/2026
2/3/2026,android,USA,Scaling,Tik Tok,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,500.579764175766,3/5/2026
2/2/2026,android,USA,Scaling,Tik Tok,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,1971.50214927849,3/5/2026
2/7/2026,android,USA,Scaling,Facebook,bb2e5a5d07f1a91073fc44ee882bb2040c03aef1,The Godfather's Son,english,Drama/Romance,Growth,2438.00952401397,3/5/2026
2/12/2026,android,USA,Scaling,Facebook,bb2e5a5d07f1a91073fc44ee882bb2040c03aef1,The Godfather's Son,english,Drama/Romance,Growth,2596.6318302484,3/5/2026
2/9/2026,android,USA,Scaling,Facebook,bb2e5a5d07f1a91073fc44ee882bb2040c03aef1,The Godfather's Son,english,Drama/Romance,Growth,2473.7693389681,3/5/2026
2/4/2026,android,USA,Scaling,Tik Tok,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,499.22041592942,3/5/2026
2/24/2026,android,USA,Scaling,Affiliates,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Affiliates,5.48587606379585,3/5/2026
2/6/2026,android,USA,Scaling,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Channel,381.455285387251,3/5/2026
3/3/2026,ios,USA,Scaling,Facebook,Others,Others,english,,Growth,998.696139016681,3/5/2026
2/27/2026,android,USA,Testing,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Affiliates,258.702038974392,3/5/2026
2/17/2026,android,USA,Scaling,Affiliates,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,29.6082022816897,3/5/2026
2/13/2026,ios,USA,Scaling,Google,bb2e5a5d07f1a91073fc44ee882bb2040c03aef1,The Godfather's Son,english,Drama/Romance,Growth,1516.52275372623,3/5/2026
2/6/2026,android,USA,Testing,Facebook,Others,Others,english,,UGC,31.2331316426182,3/5/2026
2/17/2026,android,USA,Testing,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,165.970766230114,3/5/2026
2/17/2026,android,USA,Scaling,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth – Experiment,816.724009983689,3/5/2026
2/12/2026,android,USA,Scaling,Affiliates,Others,Others,english,,Affiliates,0.069050915410738,3/5/2026
3/1/2026,android,USA,Testing,Facebook,419505fc2e41e6c7d6bae56dbd135ded003225ab,Soul of a Warrior,english,Fantasy,Script Cracking,60.0943987613375,3/5/2026
2/13/2026,android,USA,Testing,Tik Tok,Others,Others,english,,R&D,17.4102002716118,3/5/2026
2/5/2026,android,USA,Scaling,Affiliates,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,171.165691979642,3/5/2026
2/27/2026,android,USA,Scaling,Affiliates,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,17.9495630685309,3/5/2026
2/6/2026,android,USA,Testing,Tik Tok,2a2e01dfab3207bac1d5cacfd8463ef07f52d13f,Shadow Slave,english,Fantasy,Growth,52.5186978029083,3/5/2026
2/11/2026,ios,USA,Scaling,Google,bb2e5a5d07f1a91073fc44ee882bb2040c03aef1,The Godfather's Son,english,Drama/Romance,Growth,1590.95996176711,3/5/2026
2/26/2026,ios,USA,Scaling,Google,bb2e5a5d07f1a91073fc44ee882bb2040c03aef1,The Godfather's Son,english,Drama/Romance,Growth,1430.48214545453,3/5/2026
2/19/2026,ios,USA,Scaling,Google,bb2e5a5d07f1a91073fc44ee882bb2040c03aef1,The Godfather's Son,english,Drama/Romance,Growth,1500.19468722507,3/5/2026
3/2/2026,ios,USA,Scaling,Facebook,Others,Others,english,,Growth,1025.87481393508,3/5/2026
2/12/2026,android,USA,Testing,Tik Tok,Others,Others,english,,R&D,257.68964473203,3/5/2026
2/20/2026,android,USA,Scaling,Affiliates,Others,Others,english,,Affiliates,1.54214132372768,3/5/2026
2/6/2026,android,USA,Testing,Facebook,Others,Others,english,,Growth,1062.01670070413,3/5/2026
2/9/2026,android,USA,Scaling,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth – Experiment,1020.11715078656,3/5/2026
2/24/2026,android,USA,Testing,Facebook,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,174.339013533812,3/5/2026
2/13/2026,android,USA,Scaling,Affiliates,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,30.034201853636,3/5/2026
2/19/2026,android,USA,Scaling,Affiliates,Others,Others,english,,Affiliates,0.0655872783003555,3/5/2026
2/25/2026,ios,USA,Scaling,Google,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,4899.10378099861,3/5/2026
2/24/2026,ios,USA,Scaling,Google,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,7276.48792060064,3/5/2026
2/27/2026,android,USA,Testing,Facebook,419505fc2e41e6c7d6bae56dbd135ded003225ab,Soul of a Warrior,english,Fantasy,Script Cracking,51.6472407357859,3/5/2026
2/15/2026,ios,USA,Scaling,Google,bb2e5a5d07f1a91073fc44ee882bb2040c03aef1,The Godfather's Son,english,Drama/Romance,Growth,1517.98587214024,3/5/2026
2/6/2026,android,USA,Scaling,Affiliates,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,205.99189360792,3/5/2026
2/1/2026,android,USA,Scaling,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,5321.92237240882,3/5/2026
2/13/2026,android,USA,Testing,Facebook,Others,Others,hindi,,Script Cracking,57.0849848524163,3/5/2026
2/18/2026,android,USA,Testing,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,315.450980299711,3/5/2026
2/26/2026,android,USA,Scaling,Affiliates,Others,Others,english,,Affiliates,6.72599545656553,3/5/2026
